Method Strike bpvol
Explicit-Parabola3 0.0069112325 0.006187317811161219
Explicit-Parabola3 0.0072612325 0.006168352294377057
Explicit-Parabola3 0.0076112325000000005 0.0061501539432519455
Explicit-Parabola3 0.007961232500000002 0.006132941530501905
Explicit-Parabola3 0.008311232500000001 0.006116938582080133
Explicit-Parabola3 0.008661232500000001 0.006102374558269505
Explicit-Parabola3 0.0090112325 0.006089485632199918
Explicit-Parabola3 0.0093612325 0.006078515036012863
Explicit-Parabola3 0.0097112325 0.006069712927645087
Explicit-Parabola3 0.0100612325 0.006063335719185497
Explicit-Parabola3 0.010411232500000001 0.006059644802261404
Explicit-Parabola3 0.0107612325 0.006058904608860295
Explicit-Parabola3 0.0111112325 0.006061379959671811
Explicit-Parabola3 0.0114612325 0.006067332678617423
Explicit-Parabola3 0.011811232500000001 0.006077017493131906
Explicit-Parabola3 0.0121612325 0.006090677294776469
Explicit-Parabola3 0.012511232500000002 0.006108537901220673
Explicit-Parabola3 0.0128612325 0.006130802532686681
Explicit-Parabola3 0.013211232500000001 0.006157646284476521
Explicit-Parabola3 0.013561232500000001 0.006189210930551464
Explicit-Parabola3 0.0139112325 0.0062256004189848845
Explicit-Parabola3 0.014261232500000002 0.006266877408238815
Explicit-Parabola3 0.014611232500000002 0.00631306113854477
Explicit-Parabola3 0.0149612325 0.006364126837654697
Explicit-Parabola3 0.0153112325 0.006420006735543575
Explicit-Parabola3 0.0156612325 0.006480592625614019
Explicit-Parabola3 0.0160112325 0.006545739780922696
Explicit-Parabola3 0.016361232500000003 0.00661527193165824
Explicit-Parabola3 0.0167112325 0.0066889869475217365
Explicit-Parabola3 0.017061232500000002 0.0067666628505925865
Explicit-Parabola3 0.017411232500000002 0.00684806380728116
Explicit-Parabola3 0.0177612325 0.006932945802403878
Explicit-Parabola3 0.0181112325 0.00702106177146462
Explicit-Parabola3 0.0184612325 0.00711216604606532
Explicit-Parabola3 0.0188112325 0.007206018041489657
Explicit-Parabola3 0.0191612325 0.0073023851779303916
Explicit-Parabola3 0.0195112325 0.007401045074051234
Explicit-Parabola3 0.019861232500000003 0.007501787083342253
Explicit-Parabola3 0.020211232500000002 0.007604413261438523
Explicit-Parabola3 0.020561232500000002 0.007708738859107858
Explicit-Parabola3 0.0209112325 0.007814592433890238
Explicit-Parabola3 0.0212612325 0.007921815666255785
Explicit-Parabola3 0.021611232500000004 0.008030262955985261
Explicit-Parabola3 0.0219612325 0.008139800863061373
Explicit-Parabola3 0.0223112325 0.00825030744593059
Explicit-Parabola3 0.022661232500000003 0.008361671539344202
Explicit-Parabola3 0.023011232500000003 0.008473792004538412
Explicit-Parabola3 0.023361232500000002 0.008586576976441376
Explicit-Parabola3 0.023711232500000002 0.008699943125907033
Explicit-Parabola3 0.024061232500000005 0.008813814949573588
Explicit-Parabola3 0.0244112325 0.0089281240956838
Explicit-Parabola3 0.0247612325 0.009042808730915583
Explicit-Parabola3 0.025111232500000004 0.009157812950789901
Explicit-Parabola3 0.0254612325 0.009273086234395303
Explicit-Parabola3 0.025811232500000003 0.009388582942859627
Explicit-Parabola3 0.026161232500000003 0.00950426186009572
Explicit-Parabola3 0.0265112325 0.00962008577375419
Explicit-Parabola3 0.026861232500000002 0.009736021093956448
Explicit-Parabola3 0.0272112325 0.00985203750719414
Explicit-Parabola3 0.0275612325 0.009968107662718901
Explicit-Parabola3 0.0279112325 0.010084206888772996
Explicit-Parabola3 0.028261232500000004 0.010200312936097336
Explicit-Parabola3 0.028611232500000004 0.010316405746279504
Explicit-Parabola3 0.028961232500000003 0.010432467242653039
Explicit-Parabola3 0.029311232500000003 0.01054848114162061
Explicit-Parabola3 0.029661232500000006 0.010664432782438801
Explicit-Parabola3 0.030011232500000002 0.010780308973665591
Explicit-Parabola3 0.0303612325 0.0108960978546295
Explicit-Parabola3 0.030711232500000005 0.011011788770429288
Explicit-Parabola3 0.0310612325 0.011127372159113651
Explicit-Parabola3 0.031411232500000004 0.011242839449820246
