Method Strike bpvol
LevenbergMarquardt 0.023322988099999997 0.008621066945758597
LevenbergMarquardt 0.0237229881 0.008647490291042906
LevenbergMarquardt 0.0241229881 0.008674287981680939
LevenbergMarquardt 0.024522988099999997 0.008701465135000816
LevenbergMarquardt 0.024922988099999994 0.008729026206815278
LevenbergMarquardt 0.0253229881 0.008756975011586616
LevenbergMarquardt 0.025722988099999997 0.008785314742686108
LevenbergMarquardt 0.026122988099999998 0.008814047992794024
LevenbergMarquardt 0.0265229881 0.008843176774469271
LevenbergMarquardt 0.026922988099999996 0.008872702540903145
LevenbergMarquardt 0.027322988099999997 0.008902626206859497
LevenbergMarquardt 0.027722988099999995 0.008932948169791018
LevenbergMarquardt 0.028122988099999996 0.008963668331113134
LevenbergMarquardt 0.028522988099999997 0.008994786117606535
LevenbergMarquardt 0.028922988099999998 0.009026300502914766
LevenbergMarquardt 0.029322988099999996 0.00905821002909498
LevenbergMarquardt 0.029722988099999997 0.009090512828177978
LevenbergMarquardt 0.030122988099999998 0.009123206643688785
LevenbergMarquardt 0.030522988099999995 0.009156288852076647
LevenbergMarquardt 0.030922988099999996 0.00918975648400264
LevenbergMarquardt 0.03132298809999999 0.00922360624543577
LevenbergMarquardt 0.031722988099999995 0.009257834538499371
LevenbergMarquardt 0.0321229881 0.009292437482024529
LevenbergMarquardt 0.0325229881 0.009327410931756343
LevenbergMarquardt 0.032922988099999995 0.00936275050017147
LevenbergMarquardt 0.03332298809999999 0.009398451575859102
LevenbergMarquardt 0.0337229881 0.009434509342428444
LevenbergMarquardt 0.0341229881 0.009470918796904797
LevenbergMarquardt 0.0345229881 0.0095076747675817
LevenbergMarquardt 0.034922988099999996 0.009544771931299673
LevenbergMarquardt 0.035322988099999994 0.00958220483012708
LevenbergMarquardt 0.03572298809999999 0.009619967887421891
LevenbergMarquardt 0.036122988099999996 0.009658055423256954
LevenbergMarquardt 0.0365229881 0.009696461669196027
LevenbergMarquardt 0.0369229881 0.00973518078241064
LevenbergMarquardt 0.037322988099999996 0.009774206859132328
LevenbergMarquardt 0.03772298809999999 0.009813533947437557
LevenbergMarquardt 0.0381229881 0.00985315605936606
LevenbergMarquardt 0.0385229881 0.00989306718237661
LevenbergMarquardt 0.03892298809999999 0.009933261290146553
LevenbergMarquardt 0.0393229881 0.009973732352724092
LevenbergMarquardt 0.039722988099999995 0.010014474346044898
LevenbergMarquardt 0.04012298809999999 0.010055481260826183
LevenbergMarquardt 0.04052298809999999 0.010096747110853357
LevenbergMarquardt 0.040922988099999995 0.010138265940676145
LevenbergMarquardt 0.0413229881 0.010180031832731928
LevenbergMarquardt 0.0417229881 0.01022203891391557
LevenbergMarquardt 0.042122988099999994 0.010264281361615604
LevenbergMarquardt 0.04252298809999999 0.01030675340923761
LevenbergMarquardt 0.04292298809999999 0.010349449351235804
LevenbergMarquardt 0.04332298809999999 0.010392363547674505
LevenbergMarquardt 0.0437229881 0.010435490428341196
LevenbergMarquardt 0.044122988099999996 0.01047882449643293
LevenbergMarquardt 0.044522988099999994 0.01052236033183785
LevenbergMarquardt 0.04492298809999999 0.010566092594033199
LevenbergMarquardt 0.04532298809999999 0.010610016024621265
LevenbergMarquardt 0.0457229881 0.010654125449523877
LevenbergMarquardt 0.0461229881 0.010698415780856098
LevenbergMarquardt 0.046522988099999996 0.010742882018498642
LevenbergMarquardt 0.04692298809999999 0.010787519251388804
LevenbergMarquardt 0.04732298809999999 0.010832322658548011
LevenbergMarquardt 0.04772298809999999 0.010877287509864582
LevenbergMarquardt 0.048122988099999986 0.010922409166648623
LevenbergMarquardt 0.0485229881 0.01096768308197599
LevenbergMarquardt 0.048922988099999995 0.011013104800837087
LevenbergMarquardt 0.04932298809999999 0.011058669960105832
LevenbergMarquardt 0.04972298809999999 0.01110437428834322
LevenbergMarquardt 0.05012298809999999 0.011150213605449332
LevenbergMarquardt 0.0505229881 0.011196183822176771
LevenbergMarquardt 0.0509229881 0.011242280939517997
Explicit-Parabola3 0.0109229881 0.008016414408602849
Explicit-Parabola3 0.011322988099999999 0.008036210061242324
Explicit-Parabola3 0.0117229881 0.008055699249340076
Explicit-Parabola3 0.012122988099999999 0.008074932715826516
Explicit-Parabola3 0.0125229881 0.008093957634707324
Explicit-Parabola3 0.0129229881 0.008112818000220255
Explicit-Parabola3 0.013322988099999999 0.008131554957440806
Explicit-Parabola3 0.0137229881 0.008150207084199224
Explicit-Parabola3 0.014122988099999999 0.008168810632272218
Explicit-Parabola3 0.014522988099999998 0.008187399734328003
Explicit-Parabola3 0.0149229881 0.008206006581933005
Explicit-Parabola3 0.015322988099999999 0.008224661579000073
Explicit-Parabola3 0.015722988099999998 0.008243393474316291
Explicit-Parabola3 0.0161229881 0.008262229476192089
Explicit-Parabola3 0.016522988099999997 0.0082811953517909
Explicit-Parabola3 0.016922988099999998 0.008300315513306204
Explicit-Parabola3 0.0173229881 0.008319613092831482
Explicit-Parabola3 0.0177229881 0.008339110007504303
Explicit-Parabola3 0.018122988099999997 0.008358827016286851
Explicit-Parabola3 0.0185229881 0.008378783769562716
Explicit-Parabola3 0.018922988099999996 0.008398998852577248
Explicit-Parabola3 0.019322988099999997 0.008419489823619411
Explicit-Parabola3 0.019722988099999998 0.008440273247733903
Explicit-Parabola3 0.020122988099999996 0.008461364726657945
Explicit-Parabola3 0.0205229881 0.008482778925596702
Explicit-Parabola3 0.020922988099999998 0.008504529597380076
Explicit-Parabola3 0.021322988099999995 0.008526629604482222
Explicit-Parabola3 0.0217229881 0.008549090939329708
Explicit-Parabola3 0.022122988099999998 0.008571924743275505
Explicit-Parabola3 0.0225229881 0.008595141324571207
Explicit-Parabola3 0.022922988099999996 0.008618750175629866
Explicit-Parabola3 0.023322988099999997 0.008642759989834955
Explicit-Parabola3 0.0237229881 0.008667178678116406
Explicit-Parabola3 0.0241229881 0.008692013385483824
Explicit-Parabola3 0.024522988099999997 0.008717270507677267
Explicit-Parabola3 0.024922988099999994 0.0087429557080687
Explicit-Parabola3 0.0253229881 0.008769073934922152
Explicit-Parabola3 0.025722988099999997 0.00879562943909666
Explicit-Parabola3 0.026122988099999998 0.008822625792254301
Explicit-Parabola3 0.0265229881 0.008850065905615496
Explicit-Parabola3 0.026922988099999996 0.008877952049284819
Explicit-Parabola3 0.027322988099999997 0.008906285872153969
Explicit-Parabola3 0.027722988099999995 0.008935068422372926
Explicit-Parabola3 0.028122988099999996 0.008964300168366688
Explicit-Parabola3 0.028522988099999997 0.008993981020362819
Explicit-Parabola3 0.028922988099999998 0.009024110352385028
Explicit-Parabola3 0.029322988099999996 0.009054687024657644
Explicit-Parabola3 0.029722988099999997 0.009085709406360457
Explicit-Parabola3 0.030122988099999998 0.009117175398666494
Explicit-Parabola3 0.030522988099999995 0.009149082457989417
Explicit-Parabola3 0.030922988099999996 0.009181427619366779
Explicit-Parabola3 0.03132298809999999 0.009214207519903846
Explicit-Parabola3 0.031722988099999995 0.009247418422195992
Explicit-Parabola3 0.0321229881 0.009281056237657261
Explicit-Parabola3 0.0325229881 0.009315116549677363
Explicit-Parabola3 0.032922988099999995 0.009349594636535006
Explicit-Parabola3 0.03332298809999999 0.009384485493996269
Explicit-Parabola3 0.0337229881 0.009419783857532685
Explicit-Parabola3 0.0341229881 0.009455484224097511
Explicit-Parabola3 0.0345229881 0.009491580873401819
Explicit-Parabola3 0.034922988099999996 0.009528067888639701
Explicit-Parabola3 0.035322988099999994 0.009564939176614818
Explicit-Parabola3 0.03572298809999999 0.009602188487228193
Explicit-Parabola3 0.036122988099999996 0.009639809432290597
Explicit-Parabola3 0.0365229881 0.009677795503630255
Explicit-Parabola3 0.0369229881 0.009716140090470806
Explicit-Parabola3 0.037322988099999996 0.009754836496060472
Explicit-Parabola3 0.03772298809999999 0.00979387795353806
Explicit-Parabola3 0.0381229881 0.009833257641026643
Explicit-Parabola3 0.0385229881 0.009872968695950097
Explicit-Parabola3 0.03892298809999999 0.009913004228572265
Explicit-Parabola3 0.0393229881 0.009953357334762138
Explicit-Parabola3 0.039722988099999995 0.009994021107992496
Explicit-Parabola3 0.04012298809999999 0.010034988650582367
Explicit-Parabola3 0.04052298809999999 0.010076253084196995
Explicit-Parabola3 0.040922988099999995 0.010117807559621375
Explicit-Parabola3 0.0413229881 0.010159645265825806
Explicit-Parabola3 0.0417229881 0.01020175943834389
Explicit-Parabola3 0.042122988099999994 0.010244143366985084
Explicit-Parabola3 0.04252298809999999 0.010286790402905064
Explicit-Parabola3 0.04292298809999999 0.010329693965058827
Explicit-Parabola3 0.04332298809999999 0.010372847546061487
Explicit-Parabola3 0.0437229881 0.010416244717482913
Explicit-Parabola3 0.044122988099999996 0.010459879134602642
Explicit-Parabola3 0.044522988099999994 0.010503744540651394
Explicit-Parabola3 0.04492298809999999 0.010547834770565926
Explicit-Parabola3 0.04532298809999999 0.010592143754283303
Explicit-Parabola3 0.0457229881 0.010636665519600946
Explicit-Parabola3 0.0461229881 0.010681394194627858
Explicit-Parabola3 0.046522988099999996 0.010726324009852163
Explicit-Parabola3 0.04692298809999999 0.01077144929984962
Explicit-Parabola3 0.04732298809999999 0.010816764504656509
Explicit-Parabola3 0.04772298809999999 0.010862264170830204
Explicit-Parabola3 0.048122988099999986 0.010907942952219495
Explicit-Parabola3 0.0485229881 0.010953795610465982
Explicit-Parabola3 0.048922988099999995 0.010999817015256997
Explicit-Parabola3 0.04932298809999999 0.011046002144349644
Explicit-Parabola3 0.04972298809999999 0.01109234608338456
Explicit-Parabola3 0.05012298809999999 0.01113884402550714
Explicit-Parabola3 0.0505229881 0.011185491270813003
Explicit-Parabola3 0.0509229881 0.011232283225633705
