scheme asset expiry alpha error
LS-10 dell 4.997260274 0.417125525519585 0.0015897800867159004
LS-10 dell 7.002739726 0.44319233483907133 0.0016240943274349548
LS-10 dell 10.002739726 0.5578039841444415 0.0015760836882253743
LS-80 1 0.057534247 0.2707434170550703 1.6622487680561517E-4
LS-80 1 0.153424658 0.25612592011481694 8.427215470989994E-4
LS-80 1 0.230136986 0.25600704041204625 1.2738564895693202E-4
LS-80 1 0.479452055 0.25491639518247644 9.81008691038702E-5
LS-80 1 0.728767123 0.25669349665762403 5.725814718372808E-5
LS-80 1 1.22739726 0.26001777711979224 4.6486732586698195E-5
LS-80 1 1.726027397 0.2610184093444736 3.69507337495221E-5
LS-80 1 2.243835616 0.2622377043549808 3.124972520989234E-5
LS-80 1 2.742465753 0.2621710768306686 2.8010474912497113E-5
LS-80 1 3.24109589 0.2630283377471874 2.5776464944834466E-5
LS-80 1 4.238356164 0.2642168834886484 2.3127213222019953E-5
LS-80 sp500 0.0191780822 0.18160740897787808 0.028763038103718566
LS-80 sp500 0.0849315068 0.16591775751837268 0.013662724920297176
LS-80 sp500 0.1616438356 0.1623586958265405 0.009477589985596535
LS-80 sp500 0.2383561644 0.16496514432616566 0.010424005583168519
LS-80 sp500 0.4904109589 0.1727781123738426 0.011327049124442231
LS-80 sp500 0.7479452055 0.18124391291697411 0.010297940443119429
LS-80 sp500 1.0 0.18716028974870685 0.008906530505407389
LS-80 sp500 1.495890411 0.19941110346790916 0.005575323434377598
LS-80 sp500 2.0 0.20895050631510315 0.0038244828668684366
LS-80 sp500 3.0 0.22625812871695947 0.0027728991827335203
LS-80 sp500 4.0 0.23698598139292537 0.002166574385342663
LS-80 sp500 4.997260274 0.244385231319172 0.0018256690422524392
LS-80 sp500 7.002739726 0.2735365663952637 0.001399866121185517
LS-80 sp500 10.002739726 0.3075910739225127 0.0011073349900747298
LS-80 euro50 0.0191780822 0.18661011555395676 0.02682597929744461
LS-80 euro50 0.0849315068 0.17695460044381878 0.010671150416175279
LS-80 euro50 0.1616438356 0.1802875717158052 0.004087315821370703
LS-80 euro50 0.2383561644 0.186157224869851 0.0022371859100139948
LS-80 euro50 0.4904109589 0.1996068955508592 0.0023219085994116407
LS-80 euro50 0.7479452055 0.21078009437344275 0.0026576367999604613
LS-80 euro50 0.997260274 0.21901472841185685 0.0026602462976006904
LS-80 euro50 1.495890411 0.22731116842760343 0.002514023448595561
LS-80 euro50 1.997260274 0.23075629399897726 0.0020307539846140905
LS-80 euro50 2.997260274 0.2331241775072076 0.0015123745837835108
LS-80 euro50 4.0 0.23455982365540767 0.0012364512879645248
LS-80 euro50 4.997260274 0.23645313258276998 0.0011086519239828013
LS-80 euro50 7.0 0.23994730890440422 9.585514205760943E-4
LS-80 euro50 10.002739726 0.24571141953174266 8.381950351668158E-4
LS-80 msci 0.0191780822 0.2413679865061498 0.05619215690370049
LS-80 msci 0.0849315068 0.22263641144738483 0.014287131375758199
LS-80 msci 0.1616438356 0.22126848751062356 0.005444503787182119
LS-80 msci 0.2383561644 0.22406526917078531 0.014390125252222042
LS-80 msci 0.4904109589 0.2212649061493965 0.014083267732980059
LS-80 msci 0.7479452055 0.23842639724778358 0.009770800960769339
LS-80 msci 1.0 0.24664128804884825 0.007839657899572354
LS-80 msci 1.495890411 0.233741388024261 0.005725187843548959
LS-80 msci 2.0 0.22556962001409925 0.004482100091081769
LS-80 msci 3.0 0.2182660072973904 0.0031062330539218556
LS-80 msci 4.0 0.21557294378038167 0.0023554684141233557
LS-80 msci 4.997260274 0.21400536815435522 0.0019613890184764604
LS-80 msci 7.002739726 0.2140501243200341 0.0017285529234355914
LS-80 msci 10.002739726 0.21791732860990676 0.0017848609541539595
LS-80 bnp 0.0191780822 0.303786536968566 0.03386229627508829
LS-80 bnp 0.0849315068 0.3012030983390161 0.00850402027667153
LS-80 bnp 0.1616438356 0.3047102806528811 0.0017035440635354972
LS-80 bnp 0.2383561644 0.3086441312369704 0.0016444456884430803
LS-80 bnp 0.4904109589 0.3145900687991637 0.003106158924030825
LS-80 bnp 0.7479452055 0.3279484114910829 0.002443546751926619
LS-80 bnp 1.0 0.3410410171463287 0.003855594572347814
LS-80 bnp 1.495890411 0.35209771944769663 0.004607893344148582
LS-80 bnp 2.0 0.36201294118524346 0.0038926061220671587
LS-80 bnp 3.0 0.38607699611399515 0.002391514394166158
LS-80 bnp 4.0 0.3995439389197234 0.0015495546043595456
LS-80 bnp 4.997260274 0.4087399253626591 0.0010242249005666375
LS-80 bnp 7.002739726 0.41625207955102456 7.25524070435838E-4
LS-80 bnp 10.002739726 0.42148364891344214 0.0011201173198206607
LS-80 axa 0.0191780822 0.254163143907157 0.038038079044153496
LS-80 axa 0.0849315068 0.23761293375601295 0.009431284035873998
LS-80 axa 0.1616438356 0.24124470244040547 0.002016310193127077
LS-80 axa 0.2383561644 0.248538403184847 0.0018840910728710931
LS-80 axa 0.4904109589 0.25717452431853044 0.0019775896797891734
LS-80 axa 0.7479452055 0.2717140862940702 0.002787762626949672
LS-80 axa 1.0 0.28356207657764526 0.005174426877133448
LS-80 axa 1.495890411 0.2851523360341952 0.0033867349171617404
LS-80 axa 2.0 0.29450851616518775 0.002492592993073516
LS-80 axa 3.0 0.30577506664646437 0.0014908171800390982
LS-80 axa 4.0 0.3136256260068028 9.394790600551426E-4
LS-80 axa 4.997260274 0.3201967273735308 5.926387551282728E-4
LS-80 axa 7.002739726 0.3314841942334797 2.191427095978617E-4
LS-80 axa 10.002739726 0.34282832039194233 7.866920095932639E-4
LS-80 airliq 0.0191780822 0.17201160604661753 0.025453518026903318
LS-80 airliq 0.0849315068 0.1733717965526144 0.008268446952029355
LS-80 airliq 0.1616438356 0.1752846991089346 0.0025132796737545844
LS-80 airliq 0.2383561644 0.17807800810471244 0.0012905060928376994
LS-80 airliq 0.4904109589 0.1835770119682758 0.0011507893537357715
LS-80 airliq 0.7479452055 0.19463603114667494 0.002276593912063966
LS-80 airliq 1.0 0.2026420910800015 0.0023910387865928484
LS-80 airliq 1.495890411 0.20227014898805307 0.002837179242357417
LS-80 airliq 2.0 0.21112540061129137 0.0023938144778517514
LS-80 airliq 3.0 0.22156432776172752 0.0019394358722567176
LS-80 airliq 4.0 0.2287622820413723 0.0017100387218314168
LS-80 airliq 4.997260274 0.2348324216856207 0.001572405573186288
LS-80 airliq 7.002739726 0.24523588745557176 0.001444736798789686
LS-80 airliq 10.002739726 0.2608012585676924 0.0014953031491205958
LS-80 bancorp 0.0191780822 0.22920703432616646 0.013624437088181196
LS-80 bancorp 0.0849315068 0.2212162891242363 0.006489437761500196
LS-80 bancorp 0.1616438356 0.21687854747795174 0.003689849206589078
LS-80 bancorp 0.2383561644 0.21395037479913442 0.0027238130889377372
LS-80 bancorp 0.4904109589 0.2208867616682637 0.004947929348670429
LS-80 bancorp 0.7479452055 0.2259841453676011 0.007606933905118553
LS-80 bancorp 1.0 0.22874161024883477 0.009004967114252695
LS-80 bancorp 1.495890411 0.23211576140380005 0.010449069514728888
LS-80 bancorp 2.0 0.2345873171201734 0.011206395185595248
LS-80 bancorp 3.0 0.23891782300102718 0.011950826374924879
LS-80 bancorp 4.0 0.24359365899740856 0.012300594437087921
LS-80 bancorp 4.997260274 0.2493692830329345 0.012480420543435258
LS-80 bancorp 7.002739726 0.26938427059670883 0.012586824811747345
LS-80 bancorp 10.002739726 0.6588059213815742 0.012505008926790724
LS-80 wells 0.0191780822 0.2827822568610215 0.05963106208113588
LS-80 wells 0.0849315068 0.2531998653130249 0.017830980195254302
LS-80 wells 0.1616438356 0.24619584552178497 0.006190190196171828
LS-80 wells 0.2383561644 0.24388066578605838 0.0033778475968998627
LS-80 wells 0.4904109589 0.2634290779800648 0.0035677364161454655
LS-80 wells 0.7479452055 0.271862150436609 0.0035096184506817193
LS-80 wells 1.0 0.27624383808816144 0.0030269141458569024
LS-80 wells 1.495890411 0.27725292348804925 0.0027889041486028414
LS-80 wells 2.0 0.2790139069308699 0.002669465168221624
LS-80 wells 3.0 0.28113968940960377 0.0028694176127303764
LS-80 wells 4.0 0.28367349120327606 0.0034596215770146903
LS-80 wells 4.997260274 0.28705324162951484 0.003919613932639989
LS-80 wells 7.002739726 0.2956138403751097 0.004511772750406908
LS-80 wells 10.002739726 0.31261101946322944 0.004985689949570564
LS-80 dell 0.0191780822 0.2904288373296508 0.05228711311339787
LS-80 dell 0.0849315068 0.3308487105616213 0.019494027997968545
LS-80 dell 0.1616438356 0.34171000867544854 0.007858354449229403
LS-80 dell 0.2383561644 0.3460207929880701 0.0029445780184247593
LS-80 dell 0.4904109589 0.347031044170978 0.0016374832901788886
LS-80 dell 0.7479452055 0.3511662499640084 6.726981019503085E-4
LS-80 dell 1.0 0.3595821717954636 5.431872234705107E-4
LS-80 dell 1.495890411 0.3760347674386762 9.485508709972804E-4
LS-80 dell 2.0 0.38570085256998077 0.0011883217575958931
LS-80 dell 3.0 0.3978324480822008 0.0014267951604051794
LS-80 dell 4.0 0.40744952626205144 0.0015343006610248956
LS-80 dell 4.997260274 0.4172194281303479 0.0015907424603462993
LS-80 dell 7.002739726 0.44324909371073157 0.0016248469829184954
LS-80 dell 10.002739726 0.5570058107362058 0.0015765987164032842
LS-5x2 1 0.057534247 0.2731765508642403 0.0027286825961537276
LS-5x2 1 0.153424658 0.2568491094885933 7.821949389369242E-4
LS-5x2 1 0.230136986 0.2563714200175633 6.147493691406253E-4
LS-5x2 1 0.479452055 0.2548696825515046 2.1694424789275518E-4
LS-5x2 1 0.728767123 0.25653098665488305 1.0600204587536406E-4
LS-5x2 1 1.22739726 0.259773970634864 6.216568195773232E-5
LS-5x2 1 1.726027397 0.2607472608049185 4.7785862297888317E-5
LS-5x2 1 2.243835616 0.26195062722912515 4.012019011398337E-5
LS-5x2 1 2.742465753 0.2618756498064033 3.582685787448531E-5
LS-5x2 1 3.24109589 0.2627261457923307 3.2965600397309594E-5
LS-5x2 1 4.238356164 0.26390651210678495 2.943460975138783E-5
LS-5x2 sp500 0.0191780822 0.18878423131267155 0.03328005372358179
LS-5x2 sp500 0.0849315068 0.16851972267644352 0.014859338094845038
LS-5x2 sp500 0.1616438356 0.1640370775673106 0.009736247759121136
LS-5x2 sp500 0.2383561644 0.16594398558569531 0.010504389218541244
LS-5x2 sp500 0.4904109589 0.17318886787154733 0.011249123132495433
LS-5x2 sp500 0.7479452055 0.1814452226978796 0.010166473821990934
LS-5x2 sp500 1.0 0.18724800057374819 0.008795120365798815
LS-5x2 sp500 1.495890411 0.19935175541927946 0.0055124540316621425
LS-5x2 sp500 2.0 0.20882444109793336 0.0037830222799173103
LS-5x2 sp500 3.0 0.22607933418853132 0.002745331292681146
LS-5x2 sp500 4.0 0.2367647524670557 0.002149037427469173
LS-5x2 sp500 4.997260274 0.2441494500170018 0.0018126567300151212
LS-5x2 sp500 7.002739726 0.2732754977764368 0.0013916258196313388
LS-5x2 sp500 10.002739726 0.30754979079582745 0.0010913251215409511
LS-5x2 euro50 0.0191780822 0.1965104718590409 0.03258081170864458
LS-5x2 euro50 0.0849315068 0.1790638626541659 0.012199104434022829
LS-5x2 euro50 0.1616438356 0.1792219822671994 0.004197881194948123
LS-5x2 euro50 0.2383561644 0.1867320345712319 0.0024493401353120575
LS-5x2 euro50 0.4904109589 0.19970558279119408 0.0023707260668344595
LS-5x2 euro50 0.7479452055 0.21072671167195337 0.0026699395343325488
LS-5x2 euro50 0.997260274 0.2188863057662483 0.002660216496528576
LS-5x2 euro50 1.495890411 0.22711375048243934 0.0025025997441967683
LS-5x2 euro50 1.997260274 0.23052439650853992 0.002018232200483904
LS-5x2 euro50 2.997260274 0.23286974744981254 0.0015023662508833167
LS-5x2 euro50 4.0 0.23429667766685086 0.001228390069236076
LS-5x2 euro50 4.997260274 0.23618662382843136 0.0011018195580756373
LS-5x2 euro50 7.0 0.23968190250510332 9.537019866148535E-4
LS-5x2 euro50 10.002739726 0.24546051888747614 8.351563970559169E-4
LS-5x2 msci 0.0191780822 0.24114107855217443 0.058833217248615
LS-5x2 msci 0.0849315068 0.22574816231717687 0.01611076462920952
LS-5x2 msci 0.1616438356 0.22230704801657622 0.0058399347978110765
LS-5x2 msci 0.2383561644 0.22476484749900622 0.014640341974483736
LS-5x2 msci 0.4904109589 0.2215018780677754 0.013948102370838832
LS-5x2 msci 0.7479452055 0.2383832256854894 0.009735791832337234
LS-5x2 msci 1.0 0.24649621574619987 0.007819966541964695
LS-5x2 msci 1.495890411 0.23356575658172038 0.005706493460520017
LS-5x2 msci 2.0 0.22538164562831448 0.004463924649464149
LS-5x2 msci 3.0 0.21806558159851047 0.0030897891801730144
LS-5x2 msci 4.0 0.2154914454240792 0.00233985761559044
LS-5x2 msci 4.997260274 0.21394585774936534 0.0019299819727231402
LS-5x2 msci 7.002739726 0.21398023115852358 0.0016854654861227349
LS-5x2 msci 10.002739726 0.21784514002748606 0.001745672933947453
LS-5x2 bnp 0.0191780822 0.30915947957885426 0.0382262915290673
LS-5x2 bnp 0.0849315068 0.30293108275811376 0.009408971227214777
LS-5x2 bnp 0.1616438356 0.3051943508319807 0.0017657102072878399
LS-5x2 bnp 0.2383561644 0.3087920110477308 0.0016745372440260667
LS-5x2 bnp 0.4904109589 0.3144407042691961 0.0030665481376737206
LS-5x2 bnp 0.7479452055 0.3276855839849684 0.0024225781497558916
LS-5x2 bnp 1.0 0.34074064782943725 0.003829841690912587
LS-5x2 bnp 1.495890411 0.35174291942376223 0.004585581483197839
LS-5x2 bnp 2.0 0.36165192217022085 0.003872804247625046
LS-5x2 bnp 3.0 0.3856393194672815 0.0023835335400543564
LS-5x2 bnp 4.0 0.399062498368718 0.0015461663500511973
LS-5x2 bnp 4.997260274 0.40822537175338947 0.0010231355190228027
LS-5x2 bnp 7.002739726 0.4160352700595039 6.946171972009867E-4
LS-5x2 bnp 10.002739726 0.42123045606742276 0.0010905065659122962
LS-5x2 axa 0.0191780822 0.2655519342031845 0.0393552314220842
LS-5x2 axa 0.0849315068 0.23994645488898922 0.011450815306438435
LS-5x2 axa 0.1616438356 0.24197401697931414 0.002417882866360512
LS-5x2 axa 0.2383561644 0.2487811009817 0.002122020846497797
LS-5x2 axa 0.4904109589 0.25711103140874847 0.002008140522726083
LS-5x2 axa 0.7479452055 0.27154567695041937 0.002778958477661497
LS-5x2 axa 1.0 0.28333373402015705 0.005158657048318063
LS-5x2 axa 1.495890411 0.28484533448036914 0.003378574905108413
LS-5x2 axa 2.0 0.2941785052532946 0.002485565635355394
LS-5x2 axa 3.0 0.30542006539449434 0.0014858320731733776
LS-5x2 axa 4.0 0.3132538035626169 9.361359386142995E-4
LS-5x2 axa 4.997260274 0.3198100844482339 5.904824043078485E-4
LS-5x2 axa 7.002739726 0.3313367496828595 2.018913021280341E-4
LS-5x2 axa 10.002739726 0.3426739957751933 7.552654323186434E-4
LS-5x2 airliq 0.0191780822 0.1800333239968768 0.026137036679219447
LS-5x2 airliq 0.0849315068 0.176718852703306 0.010686514383483428
LS-5x2 airliq 0.1616438356 0.1765889982611397 0.0033408575173392175
LS-5x2 airliq 0.2383561644 0.178912887378454 0.0017535155799277282
LS-5x2 airliq 0.4904109589 0.18381968606384166 0.0013526310877480115
LS-5x2 airliq 0.7479452055 0.1946728624225974 0.0023543654712155954
LS-5x2 airliq 1.0 0.20257905113393151 0.0024187128864424532
LS-5x2 airliq 1.495890411 0.20214066492541818 0.002820017280390234
LS-5x2 airliq 2.0 0.21095213232702717 0.0023745327945041733
LS-5x2 airliq 3.0 0.22135374448690057 0.001921761684200217
LS-5x2 airliq 4.0 0.22853435029724334 0.0016949016453488492
LS-5x2 airliq 4.997260274 0.234595191627124 0.0015594261920481146
LS-5x2 airliq 7.002739726 0.24515403509089256 0.00142580778960441
LS-5x2 airliq 10.002739726 0.2607381529319071 0.0014708195777351565
LS-5x2 bancorp 0.0191780822 0.2377993146494495 0.01781113757135009
LS-5x2 bancorp 0.0849315068 0.22344712187253762 0.007988535387504108
LS-5x2 bancorp 0.1616438356 0.2177153879515999 0.004266805237185578
LS-5x2 bancorp 0.2383561644 0.21424169292491338 0.00293186015204739
LS-5x2 bancorp 0.4904109589 0.22077150782104682 0.005038585284074534
LS-5x2 bancorp 0.7479452055 0.2257872732243686 0.007629174567446361
LS-5x2 bancorp 1.0 0.2285160099687838 0.009005249791054513
LS-5x2 bancorp 1.495890411 0.2318699473117483 0.010436657656179738
LS-5x2 bancorp 2.0 0.23433754428613807 0.011191557231452102
LS-5x2 bancorp 3.0 0.23867451728285044 0.011937191570407355
LS-5x2 bancorp 4.0 0.2433687021224847 0.01228945091553226
LS-5x2 bancorp 4.997260274 0.249175100771899 0.012471673792839366
LS-5x2 bancorp 7.002739726 0.2693526969022698 0.01258227473543434
LS-5x2 bancorp 10.002739726 0.506654655045965 0.012538215504113883
LS-5x2 wells 0.0191780822 0.2789770383405544 0.06115419100956972
LS-5x2 wells 0.0849315068 0.25465366963606295 0.019243356405567062
LS-5x2 wells 0.1616438356 0.24658919440823363 0.006559218430105287
LS-5x2 wells 0.2383561644 0.24397859844886938 0.0035438700788130964
LS-5x2 wells 0.4904109589 0.26337757381304133 0.0035453320884114084
LS-5x2 wells 0.7479452055 0.27171976253880986 0.003473163745851673
LS-5x2 wells 1.0 0.27604802118824145 0.0029943047827709914
LS-5x2 wells 1.495890411 0.2770135488056827 0.002761638477701546
LS-5x2 wells 2.0 0.2787524049053199 0.0026469972969812346
LS-5x2 wells 3.0 0.2810592020768482 0.0028116712219911524
LS-5x2 wells 4.0 0.2835786733945019 0.003398630199855198
LS-5x2 wells 4.997260274 0.2869507227593898 0.0038649877574195184
LS-5x2 wells 7.002739726 0.2955116128730026 0.004468816668589798
LS-5x2 wells 10.002739726 0.3125586730840633 0.00495274125826122
LS-5x2 dell 0.0191780822 0.29839096492319767 0.057765864911562353
LS-5x2 dell 0.0849315068 0.3315436726860524 0.02046007244828652
LS-5x2 dell 0.1616438356 0.341691529795734 0.00819182507558851
LS-5x2 dell 0.2383561644 0.3458442720423878 0.00311344903437401
LS-5x2 dell 0.4904109589 0.3467080913894158 0.001588169303856027
LS-5x2 dell 0.7479452055 0.35080889466019816 6.485849425175406E-4
LS-5x2 dell 1.0 0.3592042093029803 5.474827684948097E-4
LS-5x2 dell 1.495890411 0.37560123626718683 9.474572255452015E-4
LS-5x2 dell 2.0 0.3852431852474717 0.0011836818699206668
LS-5x2 dell 3.0 0.39735766010951723 0.001422078063375448
LS-5x2 dell 4.0 0.4069737718133044 0.0015307381494481967
LS-5x2 dell 4.997260274 0.41675781076612056 0.001587993454013243
LS-5x2 dell 7.002739726 0.4429138227012146 0.0016229472471599204
LS-5x2 dell 10.002739726 0.5601109869077602 0.0015746530275365968
LS-5d2 1 0.057534247 0.27308472132188877 0.0025601824104284888
LS-5d2 1 0.153424658 0.25690860469202287 7.810016740362218E-4
LS-5d2 1 0.230136986 0.25642489270171326 6.256330145554059E-4
LS-5d2 1 0.479452055 0.25491612056246016 2.2516938086855233E-4
LS-5d2 1 0.728767123 0.2565722035520266 1.085063103567694E-4
LS-5d2 1 1.22739726 0.25981260049069654 5.886970759667753E-5
LS-5d2 1 1.726027397 0.2607840175444034 4.409032524644208E-5
LS-5d2 1 2.243835616 0.2619874785528334 3.6970508382704715E-5
LS-5d2 1 2.742465753 0.26191199351491284 3.306610133075008E-5
LS-5d2 1 3.24109589 0.26276218386279593 3.035501382221694E-5
LS-5d2 1 4.238356164 0.2639435294384578 2.792350199040746E-5
LS-5d2 sp500 0.0191780822 0.18423189413862656 0.03319265606026946
LS-5d2 sp500 0.0849315068 0.16862009607887654 0.015180563331139568
LS-5d2 sp500 0.1616438356 0.16389287304926756 0.009946825744684354
LS-5d2 sp500 0.2383561644 0.16600221649668437 0.010678254051813425
LS-5d2 sp500 0.4904109589 0.17319668938306115 0.011343909204086452
LS-5d2 sp500 0.7479452055 0.1814525047287677 0.010222909372621504
LS-5d2 sp500 1.0 0.18724371588862765 0.008836110259615611
LS-5d2 sp500 1.495890411 0.19936957584833626 0.0055337868956196095
LS-5d2 sp500 2.0 0.20883955988433128 0.003796578844065208
LS-5d2 sp500 3.0 0.22610017922490613 0.0027524983724908627
LS-5d2 sp500 4.0 0.2367943158809997 0.002153438366581241
LS-5d2 sp500 4.997260274 0.24418219671467745 0.0018158673378159444
LS-5d2 sp500 7.002739726 0.2733242635764208 0.0013937156968185892
LS-5d2 sp500 10.002739726 0.3075838377103747 0.0010953431752815128
LS-5d2 euro50 0.0191780822 0.19701988669394374 0.03255931046054898
LS-5d2 euro50 0.0849315068 0.17923353856081847 0.012284857768517732
LS-5d2 euro50 0.1616438356 0.1792316459833274 0.004250896837283029
LS-5d2 euro50 0.2383561644 0.18681392082173007 0.0024933841901702103
LS-5d2 euro50 0.4904109589 0.19975659046328156 0.002399121296418886
LS-5d2 euro50 0.7479452055 0.21076561972741545 0.0026915784728309875
LS-5d2 euro50 0.997260274 0.21892125425428044 0.002676092009688715
LS-5d2 euro50 1.495890411 0.2271453147556388 0.002512929340067865
LS-5d2 euro50 1.997260274 0.2305559833469849 0.0020251230719765
LS-5d2 euro50 2.997260274 0.23290161315811628 0.0015065412236607934
LS-5d2 euro50 4.0 0.2343290038336988 0.0012313589999296038
LS-5d2 euro50 4.997260274 0.23621831478826136 0.0011038628035939012
LS-5d2 euro50 7.0 0.2397152188791184 9.550972066758405E-4
LS-5d2 euro50 10.002739726 0.24549351721631132 8.36026202681716E-4
LS-5d2 msci 0.0191780822 0.22486088449935665 0.05637849282653674
LS-5d2 msci 0.0849315068 0.2293030767854514 0.016600458278093047
LS-5d2 msci 0.1616438356 0.22244220981133614 0.005908130363892518
LS-5d2 msci 0.2383561644 0.22473915465047423 0.014715182304365696
LS-5d2 msci 0.4904109589 0.2215039936061226 0.01398712691667444
LS-5d2 msci 0.7479452055 0.23840630905633653 0.009759258865487652
LS-5d2 msci 1.0 0.24652630604619613 0.007836112825178768
LS-5d2 msci 1.495890411 0.2335912792793902 0.005718237632031512
LS-5d2 msci 2.0 0.22540629664086306 0.004472580505087861
LS-5d2 msci 3.0 0.2180911026770404 0.003096224392571422
LS-5d2 msci 4.0 0.21550583239376095 0.002344781882311971
LS-5d2 msci 4.997260274 0.21393275752428653 0.001938905127262472
LS-5d2 msci 7.002739726 0.21397377474284804 0.001696937223254906
LS-5d2 msci 10.002739726 0.217847567926527 0.001755754978091729
LS-5d2 bnp 0.0191780822 0.30368580487587254 0.03746558618851537
LS-5d2 bnp 0.0849315068 0.3030003792446192 0.009504087213219088
LS-5d2 bnp 0.1616438356 0.30528338027722773 0.001804298260726347
LS-5d2 bnp 0.2383561644 0.30885801346870595 0.0017107020456654863
LS-5d2 bnp 0.4904109589 0.3144827818250448 0.003090335228215866
LS-5d2 bnp 0.7479452055 0.3277283565903901 0.002438158319902598
LS-5d2 bnp 1.0 0.3407812364889783 0.003841589710466049
LS-5d2 bnp 1.495890411 0.351787442066761 0.004592451156008628
LS-5d2 bnp 2.0 0.3616999123765317 0.0038779467843022093
LS-5d2 bnp 3.0 0.3856997105151924 0.002385758985224841
LS-5d2 bnp 4.0 0.399136924373975 0.0015473992229135373
LS-5d2 bnp 4.997260274 0.40830389119061966 0.0010237724782823463
LS-5d2 bnp 7.002739726 0.41605483758745343 7.019343949615923E-4
LS-5d2 bnp 10.002739726 0.4212697128954371 0.001096841649918238
LS-5d2 axa 0.0191780822 0.2480256628540092 0.03383926956759259
LS-5d2 axa 0.0849315068 0.2400328152443304 0.011508669421166955
LS-5d2 axa 0.1616438356 0.24207822983988714 0.002456100515081874
LS-5d2 axa 0.2383561644 0.24886576849942155 0.0021521676133661283
LS-5d2 axa 0.4904109589 0.2571609314207767 0.0020328767804629754
LS-5d2 axa 0.7479452055 0.27158294819226114 0.002796407029139987
LS-5d2 axa 1.0 0.28336879263703785 0.005171654574940596
LS-5d2 axa 1.495890411 0.2848855146240773 0.0033853534580102363
LS-5d2 axa 2.0 0.2942190042759348 0.002490179594165809
LS-5d2 axa 3.0 0.30546270853836455 0.0014883560642483067
LS-5d2 axa 4.0 0.31330087738352375 9.377873069032674E-4
LS-5d2 axa 4.997260274 0.3198637507391165 5.918129007702269E-4
LS-5d2 axa 7.002739726 0.33134152248925686 2.0532073011037935E-4
LS-5d2 axa 10.002739726 0.34269479834608974 7.625689972892198E-4
LS-5d2 airliq 0.0191780822 0.16202386986723918 0.021174303934064956
LS-5d2 airliq 0.0849315068 0.1767525823663058 0.010698742983986008
LS-5d2 airliq 0.1616438356 0.1766966791041545 0.0033760013439513474
LS-5d2 airliq 0.2383561644 0.17898141221296193 0.0017538857015858085
LS-5d2 airliq 0.4904109589 0.18386722170188102 0.001378975164992889
LS-5d2 airliq 0.7479452055 0.1947060602624423 0.002376016532284982
LS-5d2 airliq 1.0 0.20260936314931974 0.0024357512106340513
LS-5d2 airliq 1.495890411 0.2021666593683253 0.0028327470996753084
LS-5d2 airliq 2.0 0.21097883064496287 0.002383891558120248
LS-5d2 airliq 3.0 0.2213808644682988 0.001927831691173752
LS-5d2 airliq 4.0 0.22856453320508133 0.0016994267117714076
LS-5d2 airliq 4.997260274 0.2346281252312981 0.001562977116754713
LS-5d2 airliq 7.002739726 0.24515294101962792 0.0014305094274030493
LS-5d2 airliq 10.002739726 0.2607558573530602 0.0014770830008516657
LS-5d2 bancorp 0.0191780822 0.236361036192595 0.01679506112198428
LS-5d2 bancorp 0.0849315068 0.22358140599106027 0.00801785665688935
LS-5d2 bancorp 0.1616438356 0.21782977895133 0.004290571139294511
LS-5d2 bancorp 0.2383561644 0.21433890865292007 0.0029437451579645466
LS-5d2 bancorp 0.4904109589 0.2208336049423729 0.005062164435206218
LS-5d2 bancorp 0.7479452055 0.22583848225989236 0.007645820367737406
LS-5d2 bancorp 1.0 0.22855897479452925 0.009016959778963779
LS-5d2 bancorp 1.495890411 0.2319072948052158 0.01044497506753475
LS-5d2 bancorp 2.0 0.23436520262542987 0.011197575051379237
LS-5d2 bancorp 3.0 0.23868262594105216 0.011940495307996108
LS-5d2 bancorp 4.0 0.24338056475181 0.012291620050305208
LS-5d2 bancorp 4.997260274 0.24920299133033663 0.012472479124743736
LS-5d2 bancorp 7.002739726 0.2694208042109731 0.012582364693753643
LS-5d2 bancorp 10.002739726 0.507605729284067 0.012538650604304645
LS-5d2 wells 0.0191780822 0.2615055427045766 0.05765638759378768
LS-5d2 wells 0.0849315068 0.2547781990949943 0.019315304672699825
LS-5d2 wells 0.1616438356 0.24669619401849144 0.006603090207048957
LS-5d2 wells 0.2383561644 0.24406979071382195 0.0035713793900414665
LS-5d2 wells 0.4904109589 0.263425411898307 0.003569449002257812
LS-5d2 wells 0.7479452055 0.27175397884946684 0.0034927404776635335
LS-5d2 wells 1.0 0.27607854962407263 0.0030089345641821853
LS-5d2 wells 1.495890411 0.2770454467142915 0.002771946415692208
LS-5d2 wells 2.0 0.27878623260298124 0.0026546897407601616
LS-5d2 wells 3.0 0.2810423717219904 0.002827725752674233
LS-5d2 wells 4.0 0.28356878551616965 0.0034147849170176217
LS-5d2 wells 4.997260274 0.2869467267103015 0.0038789995275630798
LS-5d2 wells 7.002739726 0.29551989914429 0.004479924486352266
LS-5d2 wells 10.002739726 0.3126111854729208 0.004961503970875074
LS-5d2 dell 0.0191780822 0.29814062243615824 0.05777940588959761
LS-5d2 dell 0.0849315068 0.33169666527743763 0.020514882511341054
LS-5d2 dell 0.1616438356 0.34180888880183097 0.008228038620433736
LS-5d2 dell 0.2383561644 0.3459368755869174 0.0031359055030851534
LS-5d2 dell 0.4904109589 0.3467722627387086 0.0015751524607369117
LS-5d2 dell 0.7479452055 0.35086209341688657 6.441808509648919E-4
LS-5d2 dell 1.0 0.35925579184776135 5.510704348252893E-4
